player_id,season,recent_team,week,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fantasy_points_ppr,fumbles,2pt,week_total,std_dev
00-0033933,2017,ARI,5,0.0,0,0.0,33.0,0,3,31.0,0,9.4,0.0,0,16,1.2194260822039438
00-0033933,2018,ARI,10,0.0,0,0.0,9.0,0,17,171.0,1,41.0,0.0,0,16,3.887015403889764
00-0033933,2019,IND,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,17,
00-0033936,2017,SF,6,1430.0,4,6.0,136.0,3,0,0.0,0,88.8,2.0,0,16,5.916958784874372
00-0033936,2018,SF,5,1252.0,8,7.0,69.0,1,0,0.0,0,74.979996,3.0,0,16,5.784849091139994
00-0033936,2020,SF,6,787.0,6,0.0,28.0,0,0,0.0,0,52.28,3.0,0,16,6.781264355794828
00-0033936,2021,JAX,2,33.0,0,0.0,2.0,0,0,0.0,0,1.5200001,0.0,0,17,0.7919596299108175
00-0033936,2022,JAX,4,35.0,0,1.0,-4.0,0,0,0.0,0,-1.0,0.0,0,17,0.4521061691465835
00-0033936,2023,JAX,6,349.0,1,0.0,35.0,0,0,0.0,0,21.46,0.0,0,17,4.3437940876636745
00-0033937,2017,SEA,8,0.0,0,0.0,0.0,0,8,71.0,0,15.1,0.0,0,16,1.623433332832577
00-0033943,2017,LA,8,0.0,0,0.0,0.0,0,11,104.0,1,27.4,0.0,0,16,4.499126839015378
00-0033943,2018,LA,11,0.0,0,0.0,8.0,0,29,402.0,5,100.0,0.0,0,16,7.839318134152236
00-0033943,2019,LA,16,0.0,0,0.0,23.0,0,21,326.0,1,61.9,0.0,0,17,4.483409373902719
00-0033943,2020,LA,16,0.0,0,0.0,5.0,0,52,618.0,2,126.299995,0.0,0,16,4.686500922538283
00-0033943,2021,TEN,10,0.0,0,0.0,0.0,0,29,396.0,2,80.6,0.0,0,17,6.27662311555391
00-0033943,2022,DET,12,0.0,0,0.0,0.0,0,38,479.0,3,103.9,0.0,0,17,6.9500110362817535
00-0033943,2023,DET,16,0.0,0,0.0,0.0,0,40,608.0,5,128.8,1.0,0,17,6.348753233567863
00-0033948,2017,GB,14,0.0,0,0.0,556.0,4,25,262.0,2,142.8,0.0,0,16,10.41699778205295
00-0033948,2018,GB,16,0.0,0,0.0,464.0,3,27,210.0,0,114.4,0.0,1,16,7.256813055284466
00-0033948,2019,GB,14,0.0,0,0.0,460.0,1,39,253.0,5,146.3,0.0,0,17,6.701291558449628
00-0033948,2020,GB,14,0.0,0,0.0,505.0,2,31,236.0,1,127.1,0.0,2,16,6.350067098015008
00-0033948,2021,DET,13,0.0,0,0.0,601.0,3,26,157.0,0,119.8,0.0,0,17,6.260171215974999
00-0033948,2022,DET,17,0.0,0,0.0,1066.0,17,12,73.0,0,225.9,2.0,1,17,8.068293160166258
00-0033948,2023,NO,13,0.0,0,0.0,306.0,1,18,62.0,0,60.8,0.0,0,17,3.471347905553136
00-0033949,2018,PIT,5,43.0,0,1.0,11.0,0,0,0.0,0,0.82,0.0,0,16,0.49140614781401387
00-0033949,2020,PIT,1,2.0,0,0.0,20.0,0,0,0.0,0,2.08,0.0,0,16,
00-0033949,2022,TEN,2,411.0,2,2.0,44.0,0,0,0.0,0,20.84,2.0,0,17,0.08485273282043657
00-0033949,2023,ARI,13,2464.0,13,10.0,421.0,6,0,0.0,0,202.66,6.0,3,17,8.509902525091299
00-0033950,2017,NYG,13,0.0,0,0.0,476.0,0,34,193.0,1,104.9,1.0,0,16,5.1824035277934
00-0033950,2018,NYG,13,0.0,0,0.0,176.0,1,14,89.0,0,44.5,1.0,0,16,2.6904627215018877
00-0033950,2019,NYG,9,0.0,0,0.0,110.0,2,11,102.0,1,48.2,1.0,0,17,9.36230603566091
00-0033950,2020,NYG,14,0.0,0,0.0,682.0,6,21,114.0,0,136.6,0.0,0,16,5.97619816204675
00-0033950,2021,ATL,6,0.0,0,0.0,104.0,0,1,21.0,0,13.5,0.0,0,17,3.3399103287870306
00-0033951,2017,IND,14,0.0,0,0.0,358.0,3,21,225.0,1,103.3,0.0,0,16,4.977824409487682
00-0033951,2018,IND,12,0.0,0,0.0,908.0,9,17,103.0,1,178.1,2.0,2,16,9.39656183037504
00-0033951,2019,IND,14,0.0,0,0.0,1091.0,8,14,82.0,0,181.3,0.0,1,17,6.652211809549282
00-0033951,2020,IND,1,0.0,0,0.0,26.0,0,3,30.0,0,8.6,0.0,0,16,
00-0033951,2021,IND,5,0.0,0,0.0,101.0,0,2,8.0,0,12.9,0.0,0,17,2.3836946352048702
00-0033951,2022,DEN,5,0.0,0,0.0,84.0,1,8,99.0,1,38.3,0.0,0,17,7.617282700915005
00-0033953,2018,NYJ,13,0.0,0,0.0,0.0,0,14,114.0,1,31.4,0.0,0,16,2.7110411019790113
00-0033955,2018,IND,1,0.0,0,0.0,4.0,0,0,0.0,0,0.4,0.0,0,16,
00-0033955,2020,TEN,15,0.0,0,0.0,204.0,1,12,55.0,0,43.899998,0.0,0,16,3.0597540593029438
00-0033955,2021,TEN,13,0.0,0,0.0,156.0,0,28,240.0,1,73.6,0.0,0,17,4.114919751465423
00-0033957,2021,CHI,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,17,
00-0033958,2017,BUF,4,231.0,2,5.0,23.0,0,0,0.0,0,9.54,0.0,0,16,6.502253450869654
00-0033958,2018,BUF,4,296.0,1,7.0,50.0,1,0,0.0,0,12.84,0.0,0,16,6.443901647284899
00-0033958,2020,LV,1,25.0,0,0.0,9.0,0,0,0.0,0,1.9,0.0,0,16,
00-0033958,2021,LV,1,0.0,0,0.0,2.0,0,0,0.0,0,0.2,0.0,0,17,
00-0033958,2022,CHI,3,139.0,1,1.0,7.0,0,0,0.0,0,8.26,0.0,0,17,5.657078293836064
00-0033958,2023,CHI,1,0.0,0,0.0,-4.0,0,0,0.0,0,-0.4,0.0,0,17,
00-0033968,2017,MIN,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0033968,2018,MIN,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0033994,2019,DEN,2,0.0,0,0.0,0.0,0,2,21.0,0,4.1,0.0,0,17,0.7778173918702447
00-0034011,2018,NO,7,0.0,0,0.0,0.0,0,12,150.0,1,33.0,0.0,0,16,4.8550415622761225
00-0034011,2019,NO,5,0.0,0,0.0,0.0,0,8,127.0,2,32.7,0.0,0,17,6.762248299122334
00-0034011,2020,ARI,14,0.0,0,0.0,0.0,0,31,438.0,4,96.8,1.0,0,16,4.619500077843985
00-0034011,2021,CAR,10,0.0,0,0.0,0.0,0,35,408.0,0,75.8,1.0,1,17,4.564792788592484
00-0034011,2022,JAX,10,0.0,0,0.0,0.0,0,9,135.0,0,22.5,0.0,0,17,1.0834615440794946
00-0034034,2019,TEN,1,0.0,0,0.0,0.0,0,1,16.0,0,2.6,0.0,0,17,
00-0034052,2018,MIN,2,0.0,0,0.0,0.0,0,1,23.0,0,3.3,0.0,0,16,2.333452344198128
00-0034052,2019,CAR,4,0.0,0,0.0,0.0,0,8,106.0,0,18.6,0.0,0,17,7.335984559969532
00-0034052,2020,CAR,5,0.0,0,0.0,1.0,0,3,35.0,0,12.6,0.0,0,16,2.363683568102526
00-0034052,2021,CAR,9,0.0,0,0.0,0.0,0,18,250.0,1,49.0,0.0,0,17,4.10703993462932
00-0034054,2018,DEN,1,0.0,0,0.0,0.0,0,1,44.0,0,5.4,0.0,0,16,
00-0034054,2020,SF,3,0.0,0,0.0,0.0,0,6,41.0,0,10.1,0.0,0,16,0.30550511916846834
00-0034054,2022,MIA,8,0.0,0,0.0,0.0,0,9,102.0,2,31.2,0.0,0,17,4.004996916999538
00-0034054,2023,MIA,6,0.0,0,0.0,0.0,0,9,121.0,1,27.1,0.0,0,17,4.513276726542879
00-0034073,2018,SF,2,0.0,0,0.0,0.0,0,2,14.0,0,3.4,0.0,0,16,0.1414213056610913
00-0034073,2019,SF,6,0.0,0,0.0,0.0,0,15,91.0,2,36.1,0.0,0,17,5.981777726201125
00-0034073,2020,SF,10,0.0,0,0.0,0.0,0,19,245.0,1,49.5,0.0,0,16,2.777388837817666
00-0034073,2021,SF,3,0.0,0,0.0,0.0,0,4,51.0,1,15.1,0.0,0,17,3.827967461283286
00-0034073,2022,SF,4,0.0,0,0.0,0.0,0,3,105.0,1,19.5,0.0,0,17,4.81482095411241
00-0034073,2023,SF,2,0.0,0,0.0,0.0,0,1,12.0,0,2.2,0.0,0,17,1.5556349523278834
00-0034081,2019,HOU,2,0.0,0,0.0,0.0,0,2,37.0,0,5.7,0.0,0,17,4.030508517893406
00-0034081,2020,HOU,3,0.0,0,0.0,0.0,0,5,60.0,0,11.0,0.0,0,16,2.8589043029366015
00-0034101,2018,WAS,1,0.0,0,0.0,0.0,0,1,14.0,0,2.4,0.0,0,16,
00-0034104,2019,WAS,2,0.0,0,0.0,0.0,0,2,27.0,0,4.7,0.0,0,17,0.21213200063848545
00-0034104,2020,WAS,11,0.0,0,0.0,5.0,0,32,477.0,1,86.2,0.0,0,16,4.136489468835614
00-0034104,2021,WAS,10,0.0,0,0.0,7.0,0,15,211.0,2,48.8,0.0,0,17,5.06552606827917
00-0034104,2022,WAS,12,0.0,0,0.0,0.0,0,8,89.0,0,16.9,0.0,0,17,1.1919871267359679
00-0034109,2018,DEN,15,0.0,0,0.0,1037.0,9,35,241.0,1,222.8,0.0,0,16,7.012730006069345
00-0034109,2019,DEN,16,0.0,0,0.0,1011.0,7,35,196.0,0,197.7,0.0,0,17,7.2019413026882155
00-0034109,2020,DEN,11,0.0,0,0.0,502.0,1,7,28.0,0,66.0,0.0,0,16,4.445447234124845
00-0034109,2021,HOU,14,0.0,0,0.0,249.0,1,4,45.0,1,45.399998,0.0,0,17,3.179674409126185
00-0034109,2022,IND,3,0.0,0,0.0,49.0,0,6,19.0,0,14.799999,0.0,1,17,4.24421155872337
00-0034115,2018,SF,6,0.0,0,0.0,266.0,0,12,98.0,0,44.4,2.0,0,16,6.743589464668549
00-0034115,2019,SF,8,0.0,0,0.0,105.0,4,3,34.0,1,46.9,0.0,0,17,6.081338484685616
00-0034115,2020,SF,11,0.0,0,0.0,600.0,7,13,133.0,3,142.3,2.0,0,16,11.377721294885534
00-0034115,2021,SF,6,0.0,0,0.0,294.0,2,7,31.0,0,51.5,0.0,0,17,7.188717857169145
00-0034115,2022,SF,16,0.0,0,0.0,860.0,5,22,185.0,1,158.5,2.0,0,17,6.455537061492596
00-0034115,2023,MIA,9,0.0,0,0.0,188.0,0,14,85.0,0,41.300003,0.0,0,17,3.051411388106684
00-0034131,2021,GB,1,0.0,0,0.0,-1.0,0,0,0.0,0,-0.1,0.0,0,17,
00-0034132,2019,ATL,6,0.0,0,0.0,0.0,0,11,91.0,0,20.099998,0.0,0,17,4.392152022927879
00-0034132,2020,ATL,7,0.0,0,0.0,0.0,0,13,141.0,0,27.1,0.0,0,16,2.467599512448353
00-0034132,2021,ATL,6,0.0,0,0.0,0.0,0,4,25.0,0,6.5,0.0,0,17,1.3182058615290513
00-0034159,2018,SEA,4,0.0,0,0.0,0.0,0,8,156.0,2,35.6,0.0,0,16,8.978864046884551
00-0034159,2019,SEA,6,0.0,0,0.0,7.0,0,23,262.0,4,73.9,0.0,0,17,9.202264409050182
00-0034159,2020,SEA,14,0.0,0,0.0,0.0,0,24,251.0,2,61.1,0.0,0,16,2.639524193719352
00-0034159,2021,SEA,12,0.0,0,0.0,0.0,0,21,231.0,1,50.1,0.0,0,17,2.1930158208601296
00-0034159,2022,SEA,15,0.0,0,0.0,0.0,0,34,349.0,3,86.9,0.0,0,17,4.155799084583947
00-0034159,2023,SEA,12,0.0,0,0.0,0.0,0,17,172.0,1,40.2,0.0,0,17,3.7137338202614814
00-0034164,2018,NYJ,11,0.0,0,0.0,113.0,1,17,144.0,0,48.7,0.0,0,16,3.1356310165750974
00-0034164,2020,CAR,5,0.0,0,0.0,33.0,0,3,16.0,0,7.9,0.0,0,16,2.12061304403134
00-0034164,2021,BAL,2,0.0,0,0.0,4.0,0,0,0.0,0,0.4,0.0,0,17,0.4242640697655997
00-0034169,2020,WAS,1,0.0,0,0.0,0.0,0,1,2.0,0,1.2,0.0,0,16,
00-0034171,2020,DET,3,0.0,0,0.0,0.0,0,2,8.0,0,2.8,0.0,0,16,0.808290363100373
00-0034171,2021,DET,7,0.0,0,0.0,23.0,0,4,16.0,1,13.9,0.0,0,17,2.6872715479972373
00-0034171,2022,DET,4,0.0,0,0.0,4.0,0,1,5.0,0,1.9,0.0,0,17,0.7088723437276819
00-0034171,2023,DET,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,17,
00-0034177,2019,GB,3,15.0,0,0.0,-7.0,0,0,0.0,0,-0.099999994,0.0,0,17,0.5507570733069118
00-0034177,2020,GB,8,0.0,0,0.0,-9.0,0,0,0.0,0,-0.90000004,0.0,0,16,0.09910312438701524
00-0034177,2021,DET,4,526.0,3,6.0,13.0,0,0,0.0,0,24.34,0.0,1,17,8.057962922598827
00-0034177,2022,CHI,1,33.0,0,2.0,-2.0,0,0,0.0,0,-2.88,0.0,0,17,
00-0034177,2023,NYJ,3,360.0,1,4.0,5.0,0,0,0.0,0,10.9,0.0,0,17,3.9923093197903468
00-0034184,2018,BAL,11,0.0,0,0.0,718.0,2,2,20.0,0,89.8,0.0,1,16,6.20117287945422
00-0034184,2019,BAL,16,0.0,0,0.0,711.0,2,7,45.0,0,92.6,1.0,0,17,4.31151570524428
00-0034184,2020,BAL,16,0.0,0,0.0,723.0,6,9,129.0,0,128.2,1.0,0,16,4.899778767488807
00-0034184,2022,BAL,9,0.0,0,0.0,433.0,3,0,0.0,0,59.3,1.0,0,17,5.678786113008543
00-0034184,2023,BAL,17,0.0,0,0.0,810.0,13,12,180.0,0,187.0,2.0,1,17,7.699269388497797
00-0034192,2020,KC,7,0.0,0,0.0,0.0,0,6,63.0,0,10.3,1.0,0,16,1.2906255125847246
00-0034193,2020,PIT,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0034193,2021,PIT,2,0.0,0,0.0,0.0,0,2,8.0,0,2.8000002,0.0,0,17,0.4242640855706679
00-0034193,2023,TEN,2,0.0,0,0.0,0.0,0,1,6.0,0,1.6,0.0,0,17,1.1313708667572155
00-0034201,2018,BAL,2,0.0,0,0.0,4.0,0,2,17.0,0,4.1000004,0.0,0,16,0.4949747805480621
00-0034201,2019,MIA,1,0.0,0,0.0,6.0,0,0,0.0,0,0.6,0.0,0,17,
00-0034207,2020,WAS,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0034208,2018,MIN,6,0.0,0,0.0,47.0,0,2,1.0,0,6.8,0.0,0,16,0.8115827910885994
00-0034208,2019,MIN,5,0.0,0,0.0,273.0,3,3,17.0,0,50.0,0.0,0,17,10.170791576129961
00-0034208,2020,MIN,5,0.0,0,0.0,59.0,1,2,10.0,0,14.9,0.0,0,16,1.9791412666966368
00-0034208,2021,DEN,2,0.0,0,0.0,35.0,0,2,22.0,0,7.7,0.0,0,17,3.606244685203829
00-0034208,2022,DEN,8,0.0,0,0.0,102.0,0,9,96.0,0,28.8,0.0,0,17,3.5745129599344585
00-0034208,2023,HOU,7,0.0,0,0.0,23.0,0,7,40.0,0,13.3,0.0,0,17,1.5811388693521997
00-0034221,2018,MIN,5,0.0,0,0.0,30.0,0,2,21.0,0,7.1000004,0.0,0,16,1.327403508682811
00-0034253,2018,CLE,6,0.0,0,1.0,0.0,0,9,105.0,0,17.5,0.0,0,16,3.0636035469707763
00-0034253,2019,CLE,6,0.0,0,0.0,49.0,2,12,92.0,0,38.1,0.0,0,17,4.405337562021606
00-0034253,2020,CLE,2,0.0,0,0.0,48.0,0,1,2.0,0,6.0,0.0,0,16,0.14142122136739427
00-0034253,2021,TEN,7,0.0,0,0.0,350.0,2,19,87.0,0,72.7,1.0,0,17,6.856001713506148
00-0034253,2022,TEN,11,0.0,0,0.0,145.0,0,21,177.0,4,77.2,0.0,0,17,6.190285577968173
00-0034256,2019,NYG,2,0.0,0,0.0,5.0,0,2,22.0,0,4.7,0.0,0,17,0.3535533905932738
00-0034258,2018,CLE,1,0.0,0,0.0,0.0,0,3,61.0,0,9.1,0.0,0,16,
00-0034267,2019,BAL,1,0.0,0,0.0,0.0,0,1,6.0,0,1.6,0.0,0,17,
00-0034267,2020,NYJ,1,0.0,0,0.0,0.0,0,1,16.0,0,2.6,0.0,0,16,
00-0034268,2018,GB,2,0.0,0,0.0,0.0,0,2,15.0,0,3.5,0.0,0,16,0.3535533905932738
00-0034270,2018,MIN,4,0.0,0,0.0,0.0,0,5,77.0,0,12.700001,0.0,0,16,2.758471893569205
00-0034270,2019,MIN,5,0.0,0,0.0,0.0,0,8,58.0,0,13.8,0.0,0,17,1.9295078001173627
00-0034270,2020,MIN,7,0.0,0,0.0,0.0,0,19,194.0,1,44.4,0.0,0,16,4.667924951968456
00-0034270,2021,MIN,17,0.0,0,0.0,0.0,0,61,593.0,3,138.3,0.0,0,17,4.899992552662309
00-0034270,2022,NYJ,17,0.0,0,0.0,3.0,0,58,552.0,3,131.5,0.0,0,17,6.537195523985508
00-0034270,2023,NYJ,17,0.0,0,0.0,0.0,0,61,621.0,0,123.1,0.0,0,17,3.8286843292636767
00-0034272,2018,GB,15,0.0,0,0.0,29.0,0,38,581.0,2,111.0,0.0,0,16,5.910281505653142
00-0034272,2019,GB,15,0.0,0,0.0,9.0,0,26,452.0,2,84.1,0.0,0,17,7.1687281868288
00-0034272,2020,GB,14,0.0,0,0.0,13.0,0,33,690.0,6,137.3,1.0,0,16,8.762723828386225
00-0034272,2021,GB,11,0.0,0,0.0,0.0,0,26,430.0,3,87.0,0.0,0,17,7.967741496636809
00-0034272,2022,KC,17,0.0,0,0.0,-3.0,0,42,687.0,2,122.4,0.0,0,17,4.966764628327789
00-0034272,2023,KC,16,0.0,0,0.0,0.0,0,21,315.0,1,56.5,1.0,0,17,4.183095860664038
00-0034273,2018,CLE,5,0.0,0,0.0,0.0,0,13,144.0,0,27.4,0.0,0,16,5.088909436443073
00-0034273,2019,CLE,9,0.0,0,0.0,0.0,0,12,200.0,1,38.0,0.0,0,17,4.651015317770329
00-0034273,2020,NYG,5,0.0,0,0.0,0.0,0,4,63.0,0,10.3,0.0,0,16,2.9560108752650702
00-0034279,2018,GB,11,0.0,0,0.0,5.0,0,21,328.0,0,54.3,0.0,0,16,4.689620917069139
00-0034279,2020,GB,8,0.0,0,0.0,7.0,0,7,117.0,1,25.400002,0.0,0,16,3.1756889830977366
00-0034279,2021,GB,9,0.0,0,0.0,14.0,0,9,98.0,0,20.2,0.0,0,17,2.4910395073775664
00-0034279,2022,CHI,16,0.0,0,0.0,54.0,0,21,323.0,1,62.7,1.0,0,17,3.694359545173379
00-0034279,2023,CHI,5,0.0,0,0.0,0.0,0,5,62.0,0,11.2,0.0,0,17,1.5436968727082132
00-0034286,2018,SF,7,0.0,0,0.0,0.0,0,9,130.0,1,34.0,0.0,0,16,4.294126608515621
00-0034286,2019,SF,7,0.0,0,0.0,-1.0,0,6,165.0,1,28.4,0.0,0,17,3.9584747980627215
00-0034286,2020,SF,7,0.0,0,0.0,0.0,0,23,394.0,1,68.4,0.0,0,16,10.937506997429315
00-0034286,2022,NYG,14,0.0,0,0.0,6.0,0,57,569.0,4,138.5,0.0,0,17,6.447237389462614
00-0034286,2023,KC,8,0.0,0,0.0,0.0,0,10,114.0,0,21.4,0.0,0,17,2.529116038334715
00-0034297,2019,KC,6,0.0,0,0.0,0.0,0,12,170.0,1,35.0,0.0,0,17,8.124448380158336
00-0034297,2020,KC,6,0.0,0,0.0,0.0,0,13,160.0,1,41.0,0.0,0,16,4.253312402352838
